,Unnamed: 0,LOCATION,Country,INDICATOR,Indicator,MEASURE,Measure,INEQUALITY,Inequality,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
1400,1473,EST,Estonia,EQ_WATER,Water quality,L,Value,WMN,Women,PC,Percentage,0,Units,,,83.0,,
1401,1474,ISR,Israel,EQ_WATER,Water quality,L,Value,WMN,Women,PC,Percentage,0,Units,,,66.0,,
1402,1475,LVA,Latvia,EQ_WATER,Water quality,L,Value,WMN,Women,PC,Percentage,0,Units,,,80.0,,
1403,1476,RUS,Russia,EQ_WATER,Water quality,L,Value,WMN,Women,PC,Percentage,0,Units,,,53.0,,
1404,1477,SVN,Slovenia,EQ_WATER,Water quality,L,Value,WMN,Women,PC,Percentage,0,Units,,,89.0,,
1405,1478,ZAF,South Africa,EQ_WATER,Water quality,L,Value,WMN,Women,PC,Percentage,0,Units,,,64.0,,
1407,1480,AUS,Australia,CG_VOTO,Voter turnout,L,Value,TOT,Total,PC,Percentage,0,Units,,,91.0,,
1408,1481,AUT,Austria,CG_VOTO,Voter turnout,L,Value,TOT,Total,PC,Percentage,0,Units,,,80.0,,
1409,1482,BEL,Belgium,CG_VOTO,Voter turnout,L,Value,TOT,Total,PC,Percentage,0,Units,,,89.0,,
1410,1483,CAN,Canada,CG_VOTO,Voter turnout,L,Value,TOT,Total,PC,Percentage,0,Units,,,68.0,,
1411,1484,CZE,Czech Republic,CG_VOTO,Voter turnout,L,Value,TOT,Total,PC,Percentage,0,Units,,,61.0,,
1412,1485,DNK,Denmark,CG_VOTO,Voter turnout,L,Value,TOT,Total,PC,Percentage,0,Units,,,86.0,,
1413,1486,FIN,Finland,CG_VOTO,Voter turnout,L,Value,TOT,Total,PC,Percentage,0,Units,,,67.0,,
1414,1487,FRA,France,CG_VOTO,Voter turnout,L,Value,TOT,Total,PC,Percentage,0,Units,,,75.0,,
1415,1488,DEU,Germany,CG_VOTO,Voter turnout,L,Value,TOT,Total,PC,Percentage,0,Units,,,76.0,,
1416,1489,GRC,Greece,CG_VOTO,Voter turnout,L,Value,TOT,Total,PC,Percentage,0,Units,,,64.0,,
1417,1490,HUN,Hungary,CG_VOTO,Voter turnout,L,Value,TOT,Total,PC,Percentage,0,Units,,,70.0,,
1418,1491,ISL,Iceland,CG_VOTO,Voter turnout,L,Value,TOT,Total,PC,Percentage,0,Units,,,79.0,,
1419,1492,IRL,Ireland,CG_VOTO,Voter turnout,L,Value,TOT,Total,PC,Percentage,0,Units,,,65.0,,
1420,1493,ITA,Italy,CG_VOTO,Voter turnout,L,Value,TOT,Total,PC,Percentage,0,Units,,,73.0,,
1421,1494,JPN,Japan,CG_VOTO,Voter turnout,L,Value,TOT,Total,PC,Percentage,0,Units,,,53.0,,
1422,1495,KOR,Korea,CG_VOTO,Voter turnout,L,Value,TOT,Total,PC,Percentage,0,Units,,,77.0,,
1423,1496,LUX,Luxembourg,CG_VOTO,Voter turnout,L,Value,TOT,Total,PC,Percentage,0,Units,,,91.0,,
1424,1497,MEX,Mexico,CG_VOTO,Voter turnout,L,Value,TOT,Total,PC,Percentage,0,Units,,,63.0,,
1425,1498,NLD,Netherlands,CG_VOTO,Voter turnout,L,Value,TOT,Total,PC,Percentage,0,Units,,,82.0,,
1426,1499,NZL,New Zealand,CG_VOTO,Voter turnout,L,Value,TOT,Total,PC,Percentage,0,Units,,,80.0,,
1427,1500,NOR,Norway,CG_VOTO,Voter turnout,L,Value,TOT,Total,PC,Percentage,0,Units,,,78.0,,
1428,1501,POL,Poland,CG_VOTO,Voter turnout,L,Value,TOT,Total,PC,Percentage,0,Units,,,55.0,,
1429,1502,PRT,Portugal,CG_VOTO,Voter turnout,L,Value,TOT,Total,PC,Percentage,0,Units,,,56.0,,
1430,1503,SVK,Slovak Republic,CG_VOTO,Voter turnout,L,Value,TOT,Total,PC,Percentage,0,Units,,,60.0,,
1431,1504,ESP,Spain,CG_VOTO,Voter turnout,L,Value,TOT,Total,PC,Percentage,0,Units,,,70.0,,
1432,1505,SWE,Sweden,CG_VOTO,Voter turnout,L,Value,TOT,Total,PC,Percentage,0,Units,,,86.0,,
1433,1506,CHE,Switzerland,CG_VOTO,Voter turnout,L,Value,TOT,Total,PC,Percentage,0,Units,,,49.0,,
1434,1507,TUR,Turkey,CG_VOTO,Voter turnout,L,Value,TOT,Total,PC,Percentage,0,Units,,,86.0,,
1435,1508,GBR,United Kingdom,CG_VOTO,Voter turnout,L,Value,TOT,Total,PC,Percentage,0,Units,,,69.0,,
1436,1509,USA,United States,CG_VOTO,Voter turnout,L,Value,TOT,Total,PC,Percentage,0,Units,,,65.0,,
1437,1510,BRA,Brazil,CG_VOTO,Voter turnout,L,Value,TOT,Total,PC,Percentage,0,Units,,,79.0,,
1438,1511,CHL,Chile,CG_VOTO,Voter turnout,L,Value,TOT,Total,PC,Percentage,0,Units,,,47.0,,
1439,1512,EST,Estonia,CG_VOTO,Voter turnout,L,Value,TOT,Total,PC,Percentage,0,Units,,,64.0,,
1440,1513,ISR,Israel,CG_VOTO,Voter turnout,L,Value,TOT,Total,PC,Percentage,0,Units,,,72.0,,
1441,1514,LVA,Latvia,CG_VOTO,Voter turnout,L,Value,TOT,Total,PC,Percentage,0,Units,,,59.0,,
1442,1515,RUS,Russia,CG_VOTO,Voter turnout,L,Value,TOT,Total,PC,Percentage,0,Units,,,68.0,,
1443,1516,SVN,Slovenia,CG_VOTO,Voter turnout,L,Value,TOT,Total,PC,Percentage,0,Units,,,53.0,,
1444,1517,ZAF,South Africa,CG_VOTO,Voter turnout,L,Value,TOT,Total,PC,Percentage,0,Units,,,73.0,,
1446,1519,AUS,Australia,HS_LEB,Life expectancy,L,Value,TOT,Total,YR,Years,0,Units,,,82.5,,
1447,1520,AUT,Austria,HS_LEB,Life expectancy,L,Value,TOT,Total,YR,Years,0,Units,,,81.7,,
1448,1521,BEL,Belgium,HS_LEB,Life expectancy,L,Value,TOT,Total,YR,Years,0,Units,,,81.5,,
1449,1522,CAN,Canada,HS_LEB,Life expectancy,L,Value,TOT,Total,YR,Years,0,Units,,,81.9,,
1450,1523,CZE,Czech Republic,HS_LEB,Life expectancy,L,Value,TOT,Total,YR,Years,0,Units,,,79.1,,
1451,1524,DNK,Denmark,HS_LEB,Life expectancy,L,Value,TOT,Total,YR,Years,0,Units,,,80.9,,
1452,1525,FIN,Finland,HS_LEB,Life expectancy,L,Value,TOT,Total,YR,Years,0,Units,,,81.5,,
1453,1526,FRA,France,HS_LEB,Life expectancy,L,Value,TOT,Total,YR,Years,0,Units,,,82.4,,
1454,1527,DEU,Germany,HS_LEB,Life expectancy,L,Value,TOT,Total,YR,Years,0,Units,,,81.1,,
1455,1528,GRC,Greece,HS_LEB,Life expectancy,L,Value,TOT,Total,YR,Years,0,Units,,,81.5,,
1456,1529,HUN,Hungary,HS_LEB,Life expectancy,L,Value,TOT,Total,YR,Years,0,Units,,,76.2,,
1457,1530,ISL,Iceland,HS_LEB,Life expectancy,L,Value,TOT,Total,YR,Years,0,Units,,,82.3,,
1458,1531,IRL,Ireland,HS_LEB,Life expectancy,L,Value,TOT,Total,YR,Years,0,Units,,,81.8,,
1459,1532,ITA,Italy,HS_LEB,Life expectancy,L,Value,TOT,Total,YR,Years,0,Units,,,83.3,,
1460,1533,JPN,Japan,HS_LEB,Life expectancy,L,Value,TOT,Total,YR,Years,0,Units,,,84.1,,
1461,1534,KOR,Korea,HS_LEB,Life expectancy,L,Value,TOT,Total,YR,Years,0,Units,,,82.4,,
1462,1535,LUX,Luxembourg,HS_LEB,Life expectancy,L,Value,TOT,Total,YR,Years,0,Units,,,82.8,,
1463,1536,MEX,Mexico,HS_LEB,Life expectancy,L,Value,TOT,Total,YR,Years,0,Units,,,75.4,,
1464,1537,NLD,Netherlands,HS_LEB,Life expectancy,L,Value,TOT,Total,YR,Years,0,Units,,,81.6,,
1465,1538,NZL,New Zealand,HS_LEB,Life expectancy,L,Value,TOT,Total,YR,Years,0,Units,,,81.7,,
1466,1539,NOR,Norway,HS_LEB,Life expectancy,L,Value,TOT,Total,YR,Years,0,Units,,,82.5,,
1467,1540,POL,Poland,HS_LEB,Life expectancy,L,Value,TOT,Total,YR,Years,0,Units,,,78.0,,
1468,1541,PRT,Portugal,HS_LEB,Life expectancy,L,Value,TOT,Total,YR,Years,0,Units,,,81.2,,
1469,1542,SVK,Slovak Republic,HS_LEB,Life expectancy,L,Value,TOT,Total,YR,Years,0,Units,,,77.3,,
1470,1543,ESP,Spain,HS_LEB,Life expectancy,L,Value,TOT,Total,YR,Years,0,Units,,,83.4,,
1471,1544,SWE,Sweden,HS_LEB,Life expectancy,L,Value,TOT,Total,YR,Years,0,Units,,,82.4,,
1472,1545,CHE,Switzerland,HS_LEB,Life expectancy,L,Value,TOT,Total,YR,Years,0,Units,,,83.7,,
1473,1546,TUR,Turkey,HS_LEB,Life expectancy,L,Value,TOT,Total,YR,Years,0,Units,,,78.0,,
1474,1547,GBR,United Kingdom,HS_LEB,Life expectancy,L,Value,TOT,Total,YR,Years,0,Units,,,81.2,,
1475,1548,USA,United States,HS_LEB,Life expectancy,L,Value,TOT,Total,YR,Years,0,Units,,,78.6,,
1476,1549,BRA,Brazil,HS_LEB,Life expectancy,L,Value,TOT,Total,YR,Years,0,Units,,,74.8,,
1477,1550,CHL,Chile,HS_LEB,Life expectancy,L,Value,TOT,Total,YR,Years,0,Units,,,79.9,,
1478,1551,EST,Estonia,HS_LEB,Life expectancy,L,Value,TOT,Total,YR,Years,0,Units,,,77.8,,
1479,1552,ISR,Israel,HS_LEB,Life expectancy,L,Value,TOT,Total,YR,Years,0,Units,,,82.5,,
1480,1553,LVA,Latvia,HS_LEB,Life expectancy,L,Value,TOT,Total,YR,Years,0,Units,,,74.7,,
1481,1554,RUS,Russia,HS_LEB,Life expectancy,L,Value,TOT,Total,YR,Years,0,Units,,,71.8,,
1482,1555,SVN,Slovenia,HS_LEB,Life expectancy,L,Value,TOT,Total,YR,Years,0,Units,,,81.3,,
1483,1556,ZAF,South Africa,HS_LEB,Life expectancy,L,Value,TOT,Total,YR,Years,0,Units,,,57.5,,
1485,1558,AUS,Australia,HS_LEB,Life expectancy,L,Value,MN,Men,YR,Years,0,Units,,,80.4,,
1486,1559,AUT,Austria,HS_LEB,Life expectancy,L,Value,MN,Men,YR,Years,0,Units,,,79.3,,
1487,1560,BEL,Belgium,HS_LEB,Life expectancy,L,Value,MN,Men,YR,Years,0,Units,,,79.0,,
1488,1561,CAN,Canada,HS_LEB,Life expectancy,L,Value,MN,Men,YR,Years,0,Units,,,79.8,,
1489,1562,CZE,Czech Republic,HS_LEB,Life expectancy,L,Value,MN,Men,YR,Years,0,Units,,,76.1,,
1490,1563,DNK,Denmark,HS_LEB,Life expectancy,L,Value,MN,Men,YR,Years,0,Units,,,79.0,,
1491,1564,FIN,Finland,HS_LEB,Life expectancy,L,Value,MN,Men,YR,Years,0,Units,,,78.6,,
1492,1565,FRA,France,HS_LEB,Life expectancy,L,Value,MN,Men,YR,Years,0,Units,,,79.2,,
1493,1566,DEU,Germany,HS_LEB,Life expectancy,L,Value,MN,Men,YR,Years,0,Units,,,78.6,,
1494,1567,GRC,Greece,HS_LEB,Life expectancy,L,Value,MN,Men,YR,Years,0,Units,,,78.9,,
1495,1568,HUN,Hungary,HS_LEB,Life expectancy,L,Value,MN,Men,YR,Years,0,Units,,,72.6,,
1496,1569,ISL,Iceland,HS_LEB,Life expectancy,L,Value,MN,Men,YR,Years,0,Units,,,80.4,,
1497,1570,IRL,Ireland,HS_LEB,Life expectancy,L,Value,MN,Men,YR,Years,0,Units,,,79.9,,
1498,1571,ITA,Italy,HS_LEB,Life expectancy,L,Value,MN,Men,YR,Years,0,Units,,,81.0,,
1499,1572,JPN,Japan,HS_LEB,Life expectancy,L,Value,MN,Men,YR,Years,0,Units,,,81.0,,
1500,1573,KOR,Korea,HS_LEB,Life expectancy,L,Value,MN,Men,YR,Years,0,Units,,,79.3,,
1501,1574,LUX,Luxembourg,HS_LEB,Life expectancy,L,Value,MN,Men,YR,Years,0,Units,,,80.1,,
1502,1575,MEX,Mexico,HS_LEB,Life expectancy,L,Value,MN,Men,YR,Years,0,Units,,,72.9,,
1503,1576,NLD,Netherlands,HS_LEB,Life expectancy,L,Value,MN,Men,YR,Years,0,Units,,,80.0,,
1504,1577,NZL,New Zealand,HS_LEB,Life expectancy,L,Value,MN,Men,YR,Years,0,Units,,,80.0,,
1505,1578,NOR,Norway,HS_LEB,Life expectancy,L,Value,MN,Men,YR,Years,0,Units,,,80.7,,
1506,1579,POL,Poland,HS_LEB,Life expectancy,L,Value,MN,Men,YR,Years,0,Units,,,73.9,,
1507,1580,PRT,Portugal,HS_LEB,Life expectancy,L,Value,MN,Men,YR,Years,0,Units,,,78.1,,
1508,1581,SVK,Slovak Republic,HS_LEB,Life expectancy,L,Value,MN,Men,YR,Years,0,Units,,,73.8,,
1509,1582,ESP,Spain,HS_LEB,Life expectancy,L,Value,MN,Men,YR,Years,0,Units,,,80.5,,
1510,1583,SWE,Sweden,HS_LEB,Life expectancy,L,Value,MN,Men,YR,Years,0,Units,,,80.6,,
1511,1584,CHE,Switzerland,HS_LEB,Life expectancy,L,Value,MN,Men,YR,Years,0,Units,,,81.7,,
1512,1585,TUR,Turkey,HS_LEB,Life expectancy,L,Value,MN,Men,YR,Years,0,Units,,,75.3,,
1513,1586,GBR,United Kingdom,HS_LEB,Life expectancy,L,Value,MN,Men,YR,Years,0,Units,,,79.4,,
1514,1587,USA,United States,HS_LEB,Life expectancy,L,Value,MN,Men,YR,Years,0,Units,,,76.1,,
1515,1588,BRA,Brazil,HS_LEB,Life expectancy,L,Value,MN,Men,YR,Years,0,Units,,,71.0,,
1516,1589,CHL,Chile,HS_LEB,Life expectancy,L,Value,MN,Men,YR,Years,0,Units,,,77.1,,
1517,1590,EST,Estonia,HS_LEB,Life expectancy,L,Value,MN,Men,YR,Years,0,Units,,,73.3,,
1518,1591,ISR,Israel,HS_LEB,Life expectancy,L,Value,MN,Men,YR,Years,0,Units,,,80.7,,
1519,1592,LVA,Latvia,HS_LEB,Life expectancy,L,Value,MN,Men,YR,Years,0,Units,,,69.8,,
1520,1593,RUS,Russia,HS_LEB,Life expectancy,L,Value,MN,Men,YR,Years,0,Units,,,66.5,,
1521,1594,SVN,Slovenia,HS_LEB,Life expectancy,L,Value,MN,Men,YR,Years,0,Units,,,78.2,,
1522,1595,ZAF,South Africa,HS_LEB,Life expectancy,L,Value,MN,Men,YR,Years,0,Units,,,55.5,,
1524,1597,AUS,Australia,HS_LEB,Life expectancy,L,Value,WMN,Women,YR,Years,0,Units,,,84.6,,
1525,1598,AUT,Austria,HS_LEB,Life expectancy,L,Value,WMN,Women,YR,Years,0,Units,,,84.1,,
1526,1599,BEL,Belgium,HS_LEB,Life expectancy,L,Value,WMN,Women,YR,Years,0,Units,,,84.0,,
1527,1600,CAN,Canada,HS_LEB,Life expectancy,L,Value,WMN,Women,YR,Years,0,Units,,,83.9,,
1528,1601,CZE,Czech Republic,HS_LEB,Life expectancy,L,Value,WMN,Women,YR,Years,0,Units,,,82.1,,
1529,1602,DNK,Denmark,HS_LEB,Life expectancy,L,Value,WMN,Women,YR,Years,0,Units,,,82.8,,
1530,1603,FIN,Finland,HS_LEB,Life expectancy,L,Value,WMN,Women,YR,Years,0,Units,,,84.4,,
1531,1604,FRA,France,HS_LEB,Life expectancy,L,Value,WMN,Women,YR,Years,0,Units,,,85.5,,
1532,1605,DEU,Germany,HS_LEB,Life expectancy,L,Value,WMN,Women,YR,Years,0,Units,,,83.5,,
1533,1606,GRC,Greece,HS_LEB,Life expectancy,L,Value,WMN,Women,YR,Years,0,Units,,,84.0,,
1534,1607,HUN,Hungary,HS_LEB,Life expectancy,L,Value,WMN,Women,YR,Years,0,Units,,,79.7,,
1535,1608,ISL,Iceland,HS_LEB,Life expectancy,L,Value,WMN,Women,YR,Years,0,Units,,,84.1,,
1536,1609,IRL,Ireland,HS_LEB,Life expectancy,L,Value,WMN,Women,YR,Years,0,Units,,,83.6,,
1537,1610,ITA,Italy,HS_LEB,Life expectancy,L,Value,WMN,Women,YR,Years,0,Units,,,85.6,,
1538,1611,JPN,Japan,HS_LEB,Life expectancy,L,Value,WMN,Women,YR,Years,0,Units,,,87.1,,
1539,1612,KOR,Korea,HS_LEB,Life expectancy,L,Value,WMN,Women,YR,Years,0,Units,,,85.4,,
1540,1613,LUX,Luxembourg,HS_LEB,Life expectancy,L,Value,WMN,Women,YR,Years,0,Units,,,85.4,,
1541,1614,MEX,Mexico,HS_LEB,Life expectancy,L,Value,WMN,Women,YR,Years,0,Units,,,77.9,,
1542,1615,NLD,Netherlands,HS_LEB,Life expectancy,L,Value,WMN,Women,YR,Years,0,Units,,,83.2,,
1543,1616,NZL,New Zealand,HS_LEB,Life expectancy,L,Value,WMN,Women,YR,Years,0,Units,,,83.4,,
1544,1617,NOR,Norway,HS_LEB,Life expectancy,L,Value,WMN,Women,YR,Years,0,Units,,,84.2,,
1545,1618,POL,Poland,HS_LEB,Life expectancy,L,Value,WMN,Women,YR,Years,0,Units,,,82.0,,
1546,1619,PRT,Portugal,HS_LEB,Life expectancy,L,Value,WMN,Women,YR,Years,0,Units,,,84.3,,
1547,1620,SVK,Slovak Republic,HS_LEB,Life expectancy,L,Value,WMN,Women,YR,Years,0,Units,,,80.7,,
1548,1621,ESP,Spain,HS_LEB,Life expectancy,L,Value,WMN,Women,YR,Years,0,Units,,,86.3,,
1549,1622,SWE,Sweden,HS_LEB,Life expectancy,L,Value,WMN,Women,YR,Years,0,Units,,,84.1,,
1550,1623,CHE,Switzerland,HS_LEB,Life expectancy,L,Value,WMN,Women,YR,Years,0,Units,,,85.6,,
1551,1624,TUR,Turkey,HS_LEB,Life expectancy,L,Value,WMN,Women,YR,Years,0,Units,,,80.7,,
1552,1625,GBR,United Kingdom,HS_LEB,Life expectancy,L,Value,WMN,Women,YR,Years,0,Units,,,83.0,,
1553,1626,USA,United States,HS_LEB,Life expectancy,L,Value,WMN,Women,YR,Years,0,Units,,,81.1,,
1554,1627,BRA,Brazil,HS_LEB,Life expectancy,L,Value,WMN,Women,YR,Years,0,Units,,,78.5,,
1555,1628,CHL,Chile,HS_LEB,Life expectancy,L,Value,WMN,Women,YR,Years,0,Units,,,82.7,,
1556,1629,EST,Estonia,HS_LEB,Life expectancy,L,Value,WMN,Women,YR,Years,0,Units,,,82.2,,
1557,1630,ISR,Israel,HS_LEB,Life expectancy,L,Value,WMN,Women,YR,Years,0,Units,,,84.2,,
1558,1631,LVA,Latvia,HS_LEB,Life expectancy,L,Value,WMN,Women,YR,Years,0,Units,,,79.6,,
1559,1632,RUS,Russia,HS_LEB,Life expectancy,L,Value,WMN,Women,YR,Years,0,Units,,,77.1,,
1560,1633,SVN,Slovenia,HS_LEB,Life expectancy,L,Value,WMN,Women,YR,Years,0,Units,,,84.3,,
1561,1634,ZAF,South Africa,HS_LEB,Life expectancy,L,Value,WMN,Women,YR,Years,0,Units,,,59.5,,
1563,1636,AUS,Australia,HS_SFRH,Self-reported health,L,Value,TOT,Total,PC,Percentage,0,Units,,,85.0,,
1564,1637,AUT,Austria,HS_SFRH,Self-reported health,L,Value,TOT,Total,PC,Percentage,0,Units,,,70.0,,
1565,1638,BEL,Belgium,HS_SFRH,Self-reported health,L,Value,TOT,Total,PC,Percentage,0,Units,,,74.0,,
1566,1639,CAN,Canada,HS_SFRH,Self-reported health,L,Value,TOT,Total,PC,Percentage,0,Units,,,88.0,,
1567,1640,CZE,Czech Republic,HS_SFRH,Self-reported health,L,Value,TOT,Total,PC,Percentage,0,Units,,,60.0,,
1568,1641,DNK,Denmark,HS_SFRH,Self-reported health,L,Value,TOT,Total,PC,Percentage,0,Units,,,71.0,,
1569,1642,FIN,Finland,HS_SFRH,Self-reported health,L,Value,TOT,Total,PC,Percentage,0,Units,,,70.0,,
1570,1643,FRA,France,HS_SFRH,Self-reported health,L,Value,TOT,Total,PC,Percentage,0,Units,,,66.0,,
1571,1644,DEU,Germany,HS_SFRH,Self-reported health,L,Value,TOT,Total,PC,Percentage,0,Units,,,65.0,,
1572,1645,GRC,Greece,HS_SFRH,Self-reported health,L,Value,TOT,Total,PC,Percentage,0,Units,,,74.0,,
1573,1646,HUN,Hungary,HS_SFRH,Self-reported health,L,Value,TOT,Total,PC,Percentage,0,Units,,,60.0,,
1574,1647,ISL,Iceland,HS_SFRH,Self-reported health,L,Value,TOT,Total,PC,Percentage,0,Units,,,76.0,,
1575,1648,IRL,Ireland,HS_SFRH,Self-reported health,L,Value,TOT,Total,PC,Percentage,0,Units,,,83.0,,
1576,1649,ITA,Italy,HS_SFRH,Self-reported health,L,Value,TOT,Total,PC,Percentage,0,Units,,,71.0,,
1577,1650,JPN,Japan,HS_SFRH,Self-reported health,L,Value,TOT,Total,PC,Percentage,0,Units,,,36.0,,
1578,1651,KOR,Korea,HS_SFRH,Self-reported health,L,Value,TOT,Total,PC,Percentage,0,Units,,,33.0,,
1579,1652,LUX,Luxembourg,HS_SFRH,Self-reported health,L,Value,TOT,Total,PC,Percentage,0,Units,,,69.0,,
1580,1653,MEX,Mexico,HS_SFRH,Self-reported health,L,Value,TOT,Total,PC,Percentage,0,Units,,,66.0,,
1581,1654,NLD,Netherlands,HS_SFRH,Self-reported health,L,Value,TOT,Total,PC,Percentage,0,Units,,,76.0,,
1582,1655,NZL,New Zealand,HS_SFRH,Self-reported health,L,Value,TOT,Total,PC,Percentage,0,Units,,,88.0,,
1583,1656,NOR,Norway,HS_SFRH,Self-reported health,L,Value,TOT,Total,PC,Percentage,0,Units,,,77.0,,
1584,1657,POL,Poland,HS_SFRH,Self-reported health,L,Value,TOT,Total,PC,Percentage,0,Units,,,58.0,,
1585,1658,PRT,Portugal,HS_SFRH,Self-reported health,L,Value,TOT,Total,PC,Percentage,0,Units,,,48.0,,
1586,1659,SVK,Slovak Republic,HS_SFRH,Self-reported health,L,Value,TOT,Total,PC,Percentage,0,Units,,,66.0,,
1587,1660,ESP,Spain,HS_SFRH,Self-reported health,L,Value,TOT,Total,PC,Percentage,0,Units,,,72.0,,
1588,1661,SWE,Sweden,HS_SFRH,Self-reported health,L,Value,TOT,Total,PC,Percentage,0,Units,,,75.0,,
1589,1662,CHE,Switzerland,HS_SFRH,Self-reported health,L,Value,TOT,Total,PC,Percentage,0,Units,,,78.0,,
1590,1663,TUR,Turkey,HS_SFRH,Self-reported health,L,Value,TOT,Total,PC,Percentage,0,Units,,,69.0,,
1591,1664,GBR,United Kingdom,HS_SFRH,Self-reported health,L,Value,TOT,Total,PC,Percentage,0,Units,,,69.0,,
1592,1665,USA,United States,HS_SFRH,Self-reported health,L,Value,TOT,Total,PC,Percentage,0,Units,,,88.0,,
1593,1666,CHL,Chile,HS_SFRH,Self-reported health,L,Value,TOT,Total,PC,Percentage,0,Units,,,57.0,,
1594,1667,EST,Estonia,HS_SFRH,Self-reported health,L,Value,TOT,Total,PC,Percentage,0,Units,,,53.0,,
1595,1668,ISR,Israel,HS_SFRH,Self-reported health,L,Value,TOT,Total,PC,Percentage,0,Units,,,84.0,,
1596,1669,LVA,Latvia,HS_SFRH,Self-reported health,L,Value,TOT,Total,PC,Percentage,0,Units,,,47.0,,
1597,1670,RUS,Russia,HS_SFRH,Self-reported health,L,Value,TOT,Total,PC,Percentage,0,Units,,,43.0,,
1598,1671,SVN,Slovenia,HS_SFRH,Self-reported health,L,Value,TOT,Total,PC,Percentage,0,Units,,,64.0,,
1600,1673,AUS,Australia,HS_SFRH,Self-reported health,L,Value,MN,Men,PC,Percentage,0,Units,,,85.0,,
1601,1674,AUT,Austria,HS_SFRH,Self-reported health,L,Value,MN,Men,PC,Percentage,0,Units,,,72.0,,
1602,1675,BEL,Belgium,HS_SFRH,Self-reported health,L,Value,MN,Men,PC,Percentage,0,Units,,,77.0,,
1603,1676,CAN,Canada,HS_SFRH,Self-reported health,L,Value,MN,Men,PC,Percentage,0,Units,,,89.0,,
1604,1677,CZE,Czech Republic,HS_SFRH,Self-reported health,L,Value,MN,Men,PC,Percentage,0,Units,,,62.0,,
1605,1678,DNK,Denmark,HS_SFRH,Self-reported health,L,Value,MN,Men,PC,Percentage,0,Units,,,72.0,,
1606,1679,FIN,Finland,HS_SFRH,Self-reported health,L,Value,MN,Men,PC,Percentage,0,Units,,,72.0,,
1607,1680,FRA,France,HS_SFRH,Self-reported health,L,Value,MN,Men,PC,Percentage,0,Units,,,68.0,,
1608,1681,DEU,Germany,HS_SFRH,Self-reported health,L,Value,MN,Men,PC,Percentage,0,Units,,,67.0,,
1609,1682,GRC,Greece,HS_SFRH,Self-reported health,L,Value,MN,Men,PC,Percentage,0,Units,,,77.0,,
1610,1683,HUN,Hungary,HS_SFRH,Self-reported health,L,Value,MN,Men,PC,Percentage,0,Units,,,63.0,,
1611,1684,ISL,Iceland,HS_SFRH,Self-reported health,L,Value,MN,Men,PC,Percentage,0,Units,,,80.0,,
1612,1685,IRL,Ireland,HS_SFRH,Self-reported health,L,Value,MN,Men,PC,Percentage,0,Units,,,83.0,,
1613,1686,ITA,Italy,HS_SFRH,Self-reported health,L,Value,MN,Men,PC,Percentage,0,Units,,,74.0,,
1614,1687,JPN,Japan,HS_SFRH,Self-reported health,L,Value,MN,Men,PC,Percentage,0,Units,,,37.0,,
1615,1688,KOR,Korea,HS_SFRH,Self-reported health,L,Value,MN,Men,PC,Percentage,0,Units,,,36.0,,
1616,1689,LUX,Luxembourg,HS_SFRH,Self-reported health,L,Value,MN,Men,PC,Percentage,0,Units,,,72.0,,
1617,1690,MEX,Mexico,HS_SFRH,Self-reported health,L,Value,MN,Men,PC,Percentage,0,Units,,,67.0,,
1618,1691,NLD,Netherlands,HS_SFRH,Self-reported health,L,Value,MN,Men,PC,Percentage,0,Units,,,79.0,,
1619,1692,NZL,New Zealand,HS_SFRH,Self-reported health,L,Value,MN,Men,PC,Percentage,0,Units,,,88.0,,
1620,1693,NOR,Norway,HS_SFRH,Self-reported health,L,Value,MN,Men,PC,Percentage,0,Units,,,79.0,,
1621,1694,POL,Poland,HS_SFRH,Self-reported health,L,Value,MN,Men,PC,Percentage,0,Units,,,62.0,,
1622,1695,PRT,Portugal,HS_SFRH,Self-reported health,L,Value,MN,Men,PC,Percentage,0,Units,,,53.0,,
1623,1696,SVK,Slovak Republic,HS_SFRH,Self-reported health,L,Value,MN,Men,PC,Percentage,0,Units,,,70.0,,
1624,1697,ESP,Spain,HS_SFRH,Self-reported health,L,Value,MN,Men,PC,Percentage,0,Units,,,75.0,,
1625,1698,SWE,Sweden,HS_SFRH,Self-reported health,L,Value,MN,Men,PC,Percentage,0,Units,,,78.0,,
1626,1699,CHE,Switzerland,HS_SFRH,Self-reported health,L,Value,MN,Men,PC,Percentage,0,Units,,,80.0,,
1627,1700,TUR,Turkey,HS_SFRH,Self-reported health,L,Value,MN,Men,PC,Percentage,0,Units,,,74.0,,
1628,1701,GBR,United Kingdom,HS_SFRH,Self-reported health,L,Value,MN,Men,PC,Percentage,0,Units,,,69.0,,
1629,1702,USA,United States,HS_SFRH,Self-reported health,L,Value,MN,Men,PC,Percentage,0,Units,,,89.0,,
1630,1703,CHL,Chile,HS_SFRH,Self-reported health,L,Value,MN,Men,PC,Percentage,0,Units,,,62.0,,
1631,1704,EST,Estonia,HS_SFRH,Self-reported health,L,Value,MN,Men,PC,Percentage,0,Units,,,56.0,,
1632,1705,ISR,Israel,HS_SFRH,Self-reported health,L,Value,MN,Men,PC,Percentage,0,Units,,,85.0,,
1633,1706,LVA,Latvia,HS_SFRH,Self-reported health,L,Value,MN,Men,PC,Percentage,0,Units,,,53.0,,
